,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
734,(-0.22360679774997896+1.118033988749895j),(-0.6814566012324238+1.1369821184733362j),(-0.45655452296970633+1.0064264782004804j),(-0.6626376829632656+0.8339455175711551j),(-0.7138453582022884+0.9507428322219966j),(-1.0372083941956758+0.6567431947371947j),(-0.9039532084204341+0.629887419645059j),(-1.1454392850997819+0.25176524568819636j),(-1.0856059802516835+0.32338759720215154j),(-1.202936757357101+0.07269451776468427j),(-1.1456202878346213+0.11723313949472584j)
735,(-0.6708203932499369+1.118033988749895j),(-0.9373559062445269+0.8072171312410352j),(-0.9535931541411129+0.7845670863648408j),(-1.2146709431993599+0.6906106084744833j),(-1.0329776042401986+0.6903101910433754j),(-1.2462731990943527+0.2735711201869726j),(-1.2416198858810061+0.2842670388695141j),(-1.471910266246818-0.17420678577865176j),(-1.3152706773591039-0.06640094777509452j),(-1.1501695684318507-0.20524293363004165j),(-1.3285705027693557-0.35841018101046945j)
736,(-0.6708203932499369+1.118033988749895j),(-1.0152544354150799+0.7924931429016416j),(-1.001233793417766+1.0183320011790875j),(-1.068787089196475+0.7442382959419697j),(-1.042174862487813+0.7773139792793556j),(-1.2864378813468262+0.21108057326837598j),(-1.235187255586772+0.264926511744509j),(-1.2164974241614503-0.0670193707651944j),(-1.3156339297389472-0.0804417442338008j),(-1.2725006264570786-0.3873649992801468j),(-1.2257525099426434-0.2650101165298011j)
737,(-1.118033988749895+0.22360679774997896j),(-1.0642004311165596-0.14910853608246843j),(-1.1898915364925684-0.0765384655045205j),(-1.0495079306271735-0.34731259101095047j),(-1.0922448882256388-0.25296396863898984j),(-0.9646126516140471-0.6016031408826953j),(-0.9410537113123282-0.6588614354547304j),(-0.7356576798204263-0.9455255478809935j),(-0.6743629916916726-0.9742122221524343j),(-0.517075126135075-0.9252190536630803j),(-0.4591453879632417-1.0023110154904258j)
738,(-0.22360679774997896-1.118033988749895j),(0.1441307709462225-1.1468492895348634j),(0.07954410969021301-1.1568304838401566j),(0.24193349226999633-1.1580561616775522j),(0.29252485685831436-1.1615267531535536j),(0.6263108337641544-0.9764676605838033j),(0.6521535536334722-0.8629289673156778j),(1.0459985788320885-0.6766712168347837j),(0.923511037014178-0.7296454210237118j),(1.1665817621307615-0.53239563000099j),(0.9870899489781335-0.5135400268599138j)
739,(0.6708203932499369+1.118033988749895j),(0.4465370789063166+1.3369511909492404j),(0.40548791613554735+1.28113124378536j),(0.10228600013454574+1.3205877660141372j),(0.14052504463336052+1.317045660963698j),(-0.3189792652118757+1.2768318613896887j),(-0.3144129144750694+1.2840956733576878j),(-0.718265547947353+1.2897827948868463j),(-0.7282350486907844+1.0938799977557594j),(-0.9571970593780931+0.8917544020887456j),(-0.8603972339975992+0.944600789850625j)
740,(-0.6708203932499369-1.118033988749895j),(-0.24013283535038127-1.256581547126742j),(-0.3260918320705707-1.2233534016594394j),(-0.11567597010936392-1.3220093302149607j),(-0.09514427825571578-1.2688184157066067j),(0.2903266742474884-1.1461233910998017j),(0.24779568241204875-1.3254372749830452j),(0.7206581849088448-1.0730594141595342j),(0.7443359804882567-1.1096797019776463j),(0.7815441048764498-0.9286324275604098j),(0.8471352037407603-0.9132773025687577j)
741,(-0.6708203932499369+1.118033988749895j),(-0.9419115384694831+0.9663236801670863j),(-0.9503438780279505+0.8945221560320195j),(-1.2860081557123564+0.6525471500766888j),(-1.0568329928023261+0.7630491009307698j),(-1.2681440393502899+0.23626593431267828j),(-1.248617767186585+0.2292120656688078j),(-1.212840829573961-0.3303800317554335j),(-1.1999434261640218-0.010125221071480284j),(-1.2443856655683203-0.44125848456460026j),(-1.237467452161389-0.3817976384398631j)
742,(-0.22360679774997896-1.118033988749895j),(0.1357306824675727-0.9179524224201256j),(0.08566700164658957-1.133966191844501j),(0.36736210978359946-1.1542291067031614j),(0.2523027755773379-1.1189891719661909j),(0.6194370549077268-0.8645082927589642j),(0.6141329995533342-1.006165333547003j),(1.0534501068246762-0.688557371310339j),(0.9617473548124619-0.6961953788183947j),(0.9408557457618394-0.3985217979111941j),(1.0487125359093095-0.5211239392130577j)
743,(1.118033988749895-0.6708203932499369j),(1.2987072625803866-0.3275732706574235j),(1.2705460753773756-0.3261746543993356j),(1.2207765245782616-0.09965994003597711j),(1.2618618264152892-0.13999366363975566j),(1.3605945214242707+0.24799379807599858j),(1.2117256970061356+0.3293054604370309j),(1.0693914768581512+0.6997761775016081j),(1.1437452550835452+0.72185459583464j),(0.9212010770874004+1.0395143070798998j),(0.9343793251382393+0.9325376599562452j)
744,(-1.118033988749895+0.6708203932499369j),(-1.3554370621846619+0.36665350793571694j),(-1.2213244072001896+0.302793790204981j),(-1.4298861097881017+0.08620110069184156j),(-1.3010055464238857+0.15744824394786405j),(-1.4551359768193879-0.3249904194327326j),(-1.2482840596333722-0.30852480162839513j),(-1.0685937664577203-0.7225315840830864j),(-1.0974831598731205-0.7143799681017478j),(-0.9300471191624038-0.8832238951651917j),(-0.9434684242307391-0.8496514165387747j)
745,(0.22360679774997896-0.6708203932499369j),(0.36452298304514924-0.5902986015995216j),(0.3597492811029737-0.5616136704364801j),(0.5397185715493503-0.4166794468785252j),(0.44464591715852736-0.4947463545294837j),(0.6086267854765547-0.12153658317566732j),(0.5532233518141471-0.31908074466412506j),(0.7850469396662048+0.0841166189258841j),(0.67581458708456-0.10572994176184866j),(0.739015495792802-0.00044471839932938573j),(0.8181236128218522+0.11028565756581374j)
