,received1 low,received1 high,received2 low,received2 high,received3 low,received3 high,received4 low,received4 high,received5 low,received5 high,received6 low,received6 high,sent
918,(0.41457364498201876+1.5354664065199237j),(0.4531792500583104+1.4887552106145727j),(-0.0008852870059201795+1.5328156476199664j),(-0.0729078769994075+1.5071915200215615j),(-0.1562973190424707+1.494287955405486j),(-0.1690511956191753+1.5488928538547475j),(-0.38465835475471744+1.4565454195839618j),(-0.33314691444744254+1.4734490812029415j),(-0.8946147890815106+1.3054885426277576j),(-0.8532609896199073+1.2889740509334082j),(-1.0123966857276359+1.1385722915852965j),(-1.0003617337523236+1.1530179018904279j),(0.8204930306106551+1.289346190959601j)
919,(0.10936742911767514+0.6327348175888315j),(0.19965793986044122+0.6610161794547444j),(-0.012156334732378232+0.6814015809729124j),(-0.06552331258057917+0.6779755128188704j),(-0.040686841891478066+0.6843736965623354j),(-0.11617912554137572+0.6969523699324125j),(-0.19643131128976804+0.7279434602964189j),(-0.1643201270783274+0.7046100189605579j),(-0.2916799962163227+0.5610756109657639j),(-0.4161044453179772+0.5669124717321482j),(-0.498213358106834+0.49411641091583325j),(-0.4644718046468592+0.4790344541589876j),(0.35163987026170934+0.5860664504361822j)
920,(1.2351246230965263+0.20638582915595402j),(1.3016274226477031+0.25442540309578726j),(1.1726898712193825+0.669478598273142j),(1.1246668013444134+0.6190006499932029j),(1.1396376454289805+0.6632327129260943j),(1.0931481676493238+0.6837749372488118j),(0.9365418373919188+0.80818899941889j),(0.9870811746098485+0.80058480380914j),(0.6622154180103228+1.093073733725164j),(0.652304713082554+1.1155110947901543j),(0.4486626862922807+1.2086516518244117j),(0.4673729002256963+1.1877367010707074j),(1.289346190959601-0.11721329008723645j)
921,(-0.05653323726400847-1.0736377453956198j),(-0.046958470411384276-1.127142620255294j),(0.3147255569625227-1.0644664246526265j),(0.3393556360584613-1.0667129400076427j),(0.4044530345907098-1.0413612352538046j),(0.36121383732561935-1.0280961516129687j),(0.4924279949043491-0.9778331543584828j),(0.4651097303866035-0.9894793166902626j),(0.7882581791096362-0.7748071072725915j),(0.7899132684266753-0.7658207449989387j),(0.9267302197083739-0.6515875723124869j),(0.934331506081243-0.6151398982276507j),(-0.35163987026170934-1.054919610785128j)
922,(-0.03479321135861941-0.3793394045196955j),(-0.03146795854666746-0.34146024552032106j),(0.12435599488756383-0.36137625640663573j),(0.08498519674332465-0.36313828467778503j),(0.12409776838818175-0.40759451077354186j),(0.1088153258079289-0.35033478667639095j),(0.20444481521992885-0.3508866173882341j),(0.13331505800026378-0.33097071007551326j),(0.2899389602630883-0.2834874694190467j),(0.29368481030313537-0.23863546074933126j),(0.3218781724265988-0.18468737573239777j),(0.3044060874284676-0.20345882816732566j),(-0.11721329008723645-0.35163987026170934j)
923,(-0.4619500631970844+1.2511535143190793j),(-0.4725888910928144+1.2203241156314684j),(-0.7999687146843719+1.0155240157538927j),(-0.8145922516496376+0.9786414895699029j),(-0.9069056795300258+0.9552591805440249j),(-0.9059000062314808+0.928762151312881j),(-1.035713263836773+0.8503207006891844j),(-0.962979180533508+0.8328871620441339j),(-1.1266236052594258+0.4479556592736632j),(-1.1919750170958603+0.4133869203679215j),(-1.2649199906955517+0.259715779699958j),(-1.275241098919586+0.22699783093487436j),(-0.11721329008723645+1.289346190959601j)
924,(0.9460090575683959+0.5744291544406619j),(0.9280477049216075+0.6077045042242634j),(0.6932750430600565+0.8673842711307895j),(0.6829430350095015+0.898687185270628j),(0.6351883861979939+0.9124212887104207j),(0.5872187927653908+0.8846540273958123j),(0.5813772648641591+0.9982021300642926j),(0.5038229341271038+1.0118401005442783j),(0.13749827700162934+1.0793681055165238j),(0.14635183367871224+1.1202007080827514j),(-0.11062087332082102+1.1087276771626648j),(-0.09775167936012584+1.1417664551627051j),(1.054919610785128+0.35163987026170934j)
925,(-0.6156494608824065-0.9708701977748039j),(-0.5447700248634724-1.034605108095938j),(-0.14346445589859075-1.1141930953552024j),(-0.18328109111833477-1.1297797714432392j),(-0.15006023025374315-1.1455306786761743j),(-0.16568205550480397-1.177663192447616j),(-0.003108238247779087-1.165580193213326j),(0.012189447324173455-1.1467599939587338j),(0.4051272474885861-1.1175173188517864j),(0.39078460660112324-1.0890273200219067j),(0.6563703883298683-1.0681571996712762j),(0.6134942030381767-0.9885339944203435j),(-0.8204930306106551-0.8204930306106551j)
926,(-0.02633401671955632+0.6149138523794466j),(-0.04285437905669832+0.6114546457948841j),(-0.22763764978959172+0.5374797382202184j),(-0.25967147937394375+0.5605297630813425j),(-0.27025795550633713+0.48025310136197163j),(-0.2724800060285962+0.5547527135178537j),(-0.29370967494694056+0.5365329740238046j),(-0.3351678901761625+0.49950219923654j),(-0.49848962415172715+0.36683710018805255j),(-0.5185683631301992+0.34761475614899634j),(-0.5621530079738171+0.36033212020853844j),(-0.5291766059106278+0.2683855094529403j),(0.11721329008723645+0.5860664504361822j)
927,(-0.9356103218444459+1.0205500743223233j),(-0.8862305610152709+1.1045225912591747j),(-1.2209560366391454+0.7231108211754133j),(-1.1966217335651848+0.711715539005981j),(-1.3051642909532262+0.7056504669778153j),(-1.2476777353493602+0.6455393431294791j),(-1.4318613313505841+0.47727682366767077j),(-1.3524660429767112+0.4810266635278019j),(-1.4827594174693364+0.011182570141909829j),(-1.410406135231203+0.022666017372874107j),(-1.4202855114974862-0.2509199803911773j),(-1.3960669055538095-0.2560457545979377j),(-0.5860664504361822+1.289346190959601j)
928,(0.522109400085838+0.5333546714023222j),(0.4521559555499882+0.4804463571819649j),(0.2429446340470902+0.5917073344115438j),(0.258672720069278+0.6145375628005344j),(0.2361490798425497+0.6127892598119713j),(0.24336564213975598+0.6319487767594094j),(0.16523668043762543+0.6305662366600658j),(0.16469923246376872+0.6848791934784331j),(-0.09077946861552837+0.6388382845325858j),(-0.10764051534608521+0.6552078694141678j),(-0.18277347523405152+0.6340161902233998j),(-0.1895413584490309+0.6586074911369092j),(0.5860664504361822+0.35163987026170934j)
929,(0.0977253184613879-0.3492231797377554j),(0.18885155023967162-0.3161783422041268j),(0.2397434665158199-0.2652431613869041j),(0.32797410703518876-0.20018723513887587j),(0.33896383606632063-0.22657184819344248j),(0.322754621545858-0.19352865961230853j),(0.34611752629485953-0.2638390159807116j),(0.37753180861160585-0.1360991978977441j),(0.3140664070609385-0.11284282685930107j),(0.36787357571042784-0.06792844381756223j),(0.4160622137121818-0.026409855678702902j),(0.34374596940576563+0.0073121262859283855j),(0.11721329008723645-0.35163987026170934j)
930,(0.5970543414501033-0.9649085941150266j),(0.6371772328198904-0.8885092179669972j),(0.9199870931255673-0.7387574849410842j),(0.8986189582836798-0.6632722664105862j),(0.9399992555072114-0.5469776782677851j),(0.9072843798900911-0.6136939216729597j),(1.0293188495800496-0.515069795216167j),(0.9934970023523875-0.48841654410802904j),(1.159979208375766-0.10513617720363219j),(1.0935452332692768-0.10677396877976117j),(1.1334074618333092+0.09234745555954224j),(1.098790165233067+0.05567603872240075j),(0.35163987026170934-1.054919610785128j)
931,(0.9192453344350014+0.5923740488485598j),(0.9034251429891137+0.617383762379875j),(0.705298110992479+0.9144261124350711j),(0.6932134604261865+0.8924616982382656j),(0.6879906005720068+0.9869682740988016j),(0.6368546981907117+0.930652547110659j),(0.42236301667760356+0.9745554135545835j),(0.51165789663819+1.0210848689886116j),(0.1569453630040271+1.1139514953835805j),(0.11551476485140252+1.122711977597877j),(-0.07230966429323205+1.1975579318703526j),(-0.05720658483884017+1.0734954988678984j),(1.054919610785128+0.35163987026170934j)
932,(0.48725389670829655-1.1397533806386477j),(0.4579994664694516-1.2135648970233586j),(0.8039022315281715-1.0193245459740161j),(0.8485084848868031-1.0183322933882877j),(0.8201630325901379-0.9729850889133589j),(0.8641050121210343-0.9758781630269675j),(0.9645421756944472-0.8824822775665819j),(0.9821312399585254-0.8143818209633819j),(1.2090319998584906-0.4344672937376758j),(1.229173222201373-0.4274085021739198j),(1.2371115889341122-0.22776467096627487j),(1.2715019053246728-0.22907657667157622j),(0.11721329008723645-1.289346190959601j)
933,(-0.41976429602292015-0.739126543466369j),(-0.41149125398907244-0.738550882122348j),(-0.20046983920741973-0.8015512241963348j),(-0.18846284828245624-0.8271967312102952j),(-0.10059309501714286-0.7594123895400394j),(-0.16434775475047117-0.8258997023389322j),(0.06139093495647382-0.7975602431202774j),(0.007741424772787309-0.8569085224902648j),(0.19986088932606466-0.7979133317998323j),(0.29523845917541003-0.7914925396487316j),(0.4184772333943346-0.7572984453166056j),(0.3785176494341102-0.6898717603695438j),(-0.5860664504361822-0.5860664504361822j)
934,(0.033052940042897654-0.5657996195779735j),(0.08754959405030027-0.5879180929927846j),(0.2051210157456396-0.5288872705320168j),(0.21149996598576282-0.5402676283249773j),(0.2364640103820213-0.5526779953720055j),(0.23946732166882365-0.5419929977530954j),(0.2571590864400863-0.5271502649335634j),(0.332862373888859-0.5315861438699356j),(0.4575946100929076-0.32540659374664344j),(0.48617456373960033-0.33520745383046574j),(0.6183917447879801-0.21461505825692517j),(0.5379624993037003-0.25393643861915477j),(-0.11721329008723645-0.5860664504361822j)
935,(-0.46429492442161363-1.4073061826345399j),(-0.4083185182059955-1.4559732265227219j),(-0.008922697259202347-1.5987392159555693j),(0.043756479294582554-1.5270406329374968j),(0.12252725256054767-1.5055808394496852j),(0.1726525840285561-1.5392824680279182j),(0.3171444963169371-1.5226483384327938j),(0.3071999030103076-1.5281094398962807j),(0.9046981402167789-1.2367115559215551j),(0.8303670882992806-1.310476627823987j),(1.0673917937996316-1.1717327354870322j),(1.0121041002850053-1.1482576368781876j),(-0.8204930306106551-1.289346190959601j)
936,(-1.0005401190622436-0.40241185035674226j),(-0.9505629510351525-0.4158834933053145j),(-0.7854475217832463-0.7159083640473769j),(-0.8024500291856379-0.6980911380987668j),(-0.7793189323236548-0.7253448226838468j),(-0.7522025776087987-0.7192378202005886j),(-0.6402103143737544-0.812049917650441j),(-0.6990906667281777-0.8603129477523036j),(-0.2967652594112286-0.9279119072196456j),(-0.30472772516533797-1.0391893239861991j),(-0.19068249022962755-1.0514864626278964j),(-0.11046210398635248-1.0506553808803838j),(-1.054919610785128-0.11721329008723645j)
937,(-1.0737780986130294+0.5381313888904237j),(-1.02514872907441+0.5523993041303931j),(-1.1506448698947374+0.20127756498176866j),(-1.1625276041592938+0.20710866603290662j),(-1.0368204189711236+0.16074980159118446j),(-1.1725143007594891+0.10514636539520791j),(-1.1375445696571522-0.046197166662646j),(-1.1519897063219973-0.019647475284929057j),(-1.05855053975157-0.388715664592579j),(-1.1212117252695457-0.4282220673778812j),(-1.0425181689594678-0.6341971178861324j),(-0.982248732666024-0.606071223489139j),(-0.8204930306106551+0.8204930306106551j)
938,(-0.25746799560249156+1.3228516854848178j),(-0.19295970715168498+1.236714189364234j),(-0.643687161885116+1.1322059081324527j),(-0.6163512078184409+1.1560879804491464j),(-0.7202672125039811+1.0025439230378088j),(-0.7113883530354771+1.0524136292600306j),(-0.8850134012718771+1.0505051103597427j),(-0.8695996063343132+0.9719941720133364j),(-1.0882152090420074+0.6571823132290138j),(-1.1093911375641343+0.6631805081173954j),(-1.198790498663832+0.4814379021944175j),(-1.2194518657070759+0.41102964989114116j),(0.11721329008723645+1.289346190959601j)
939,(0.1583099580494083+0.6766008280489861j),(0.1674689066682412+0.6861434518257878j),(0.012803703081635552+0.712853345014257j),(-0.05395721975642407+0.7011708973316777j),(-0.07268867604628834+0.7189450470149782j),(-0.11836541731560207+0.6809182084844015j),(-0.16613180973246874+0.6566231680210233j),(-0.1306329512375123+0.6417439341517988j),(-0.34671013390236227+0.5965784586018115j),(-0.43407493159320826+0.5331007641321786j),(-0.4273853955449545+0.5048572013340207j),(-0.4827206341614789+0.5230999110426374j),(0.35163987026170934+0.5860664504361822j)
940,(1.1810513343037492-0.2770353152429168j),(1.2055555183800826-0.2733341906719911j),(1.208668811869199+0.04796845750254304j),(1.2207489704453238+0.151574919213866j),(1.1620345258146867+0.12342898954350656j),(1.1690065772631009+0.20916021389874997j),(1.1410036125040828+0.3880973708718266j),(1.1372445282413426+0.33276558200710654j),(1.060838281159136+0.6602567150091226j),(0.9776047813438403+0.686596113765202j),(0.8277204394031012+0.8710523005951734j),(0.8337113195197863+0.828534248807423j),(1.054919610785128-0.5860664504361822j)
941,(1.1843715880195829+0.5137174039122375j),(1.2192409345095994+0.45336877615171184j),(0.9649761185602225+0.8891530269265521j),(1.0020211874313973+0.8326845981893417j),(0.9534737481638046+0.8862920624719399j),(0.9234173572411093+0.8683148426803927j),(0.877685611579965+0.9884306771964642j),(0.8227423934112339+0.9623400894555375j),(0.4332968371880099+1.3017465400184605j),(0.4437702880703734+1.2563827727169552j),(0.19274552561060304+1.2956326310521373j),(0.2769645026588273+1.2633864295815926j),(1.289346190959601+0.11721329008723645j)
942,(1.062603309400428+0.20355159031834816j),(1.0380307063717995+0.19385675844878897j),(0.9440272538962171+0.5045407627859448j),(0.9113841754767503+0.5153615841576841j),(0.8617135635701391+0.5244657827162922j),(0.8839443783593712+0.5714680709706405j),(0.8652937003868979+0.6265478739768446j),(0.8162678050296861+0.7050987457748754j),(0.5394488417672416+0.8683004391852087j),(0.5690790004168489+0.9047078081013294j),(0.4107721162162665+1.048908447556337j),(0.3973575924798039+0.9948566737797988j),(1.054919610785128-0.11721329008723645j)
943,(0.11454228952495495+0.16056018898800217j),(0.07464491316992691+0.1364858969305332j),(-0.017744200297206414+0.16232427637008817j),(0.06589119586228742+0.1928413745689939j),(-0.014903441547161708+0.10886563289103995j),(0.027075679016082696+0.15957935367601694j),(0.015630810073471363+0.14421945255597096j),(0.011250796000838403+0.17440104558103417j),(-0.08838820941772148+0.16095998144112925j),(-0.076304196225686+0.19063960940263908j),(-0.018183434819544236+0.13373747396358113j),(-0.09065210627957085+0.1506785432735307j),(0.11721329008723645+0.11721329008723645j)
944,(0.9015841425608383-0.763488294702853j),(0.8616898369310455-0.8669602938150645j),(1.0715981180403398-0.4443668946803299j),(1.0438571717138052-0.5226117771057147j),(1.0721384952990543-0.5538393176878943j),(1.101861964742343-0.496854323941276j),(1.160586979874487-0.3251162236066913j),(1.1407982387183715-0.3302772058827147j),(1.1486764869547732+0.16549128862915774j),(1.189386032184421+0.09160116112479484j),(1.2256035349278391+0.2727939673640375j),(1.1326280047793498+0.28277732984722065j),(0.5860664504361822-1.054919610785128j)
945,(0.2946004159618963+1.1757309179977584j),(0.28265023200218464+1.1681243901141576j),(-0.11692512699612921+1.228102532624168j),(-0.10942928241186156+1.202535827008298j),(-0.0889171060589339+1.2366207267832914j),(-0.21302355406696905+1.1963721123076771j),(-0.3375876807089951+1.1931302536749353j),(-0.34008139093073525+1.181321797659268j),(-0.664807519383414+1.002673874915506j),(-0.7519883868645617+0.9669041289333158j),(-0.9207938109068475+0.8425890330001328j),(-0.8769476443166225+0.8275075047882322j),(0.5860664504361822+1.054919610785128j)
946,(-0.7123165324264615+1.1571376010082461j),(-0.7055920424597797+1.095006673409192j),(-1.0745299542831703+0.8850718550051173j),(-1.0165738605503727+0.8775665541351285j),(-1.0788443785970185+0.7986053172430433j),(-1.0442106731061809+0.8035420240426823j),(-1.1724691267640286+0.5791798769198687j),(-1.1908280664286366+0.6654698554052907j),(-1.2685378695300416+0.2841423852646361j),(-1.301817412775128+0.22748680980151179j),(-1.4009168205104157-0.01654116250348707j),(-1.3626251028789913-0.02195899925961107j),(-0.35163987026170934+1.289346190959601j)
947,(1.3595560349479563+0.22263767018231645j),(1.2954839059195233+0.23784839559851192j),(1.0882004892386778+0.6453540894418528j),(1.1517625126433744+0.6549411592255825j),(1.0971152609457644+0.7368795261597272j),(1.072364106376908+0.673929041175546j),(0.9738568777212921+0.7817541352108415j),(1.002126540396399+0.8490494235677056j),(0.6273056451153305+1.0766334909854987j),(0.6314224053058717+1.1046438165494326j),(0.45054385430305305+1.26870013632614j),(0.4509129946263376+1.2025675593418303j),(1.289346190959601-0.11721329008723645j)
948,(0.3455684790739413+0.9069338919686644j),(0.38643434157374895+0.9245642905967578j),(0.06018980054180956+1.0651137532007167j),(0.0092675494882891+1.0304353329543936j),(-0.05348560456697192+0.974725441882052j),(-0.04198849721649871+0.963978142584585j),(-0.1857047692604893+0.9901747932689111j),(-0.1606755103432717+1.0134213047828367j),(-0.5240599750695688+0.87916289413771j),(-0.4811567735636937+0.8714044302188805j),(-0.6120663248480269+0.7867946492457363j),(-0.6006086559151957+0.7593030110486223j),(0.5860664504361822+0.8204930306106551j)
